"ID","householdID","communityID","Birth_Year","Birth_Month","ba003","Current_Hukou","Marital_Status","bf004","Adult_Edu","Age_2011","Edu_Group","Area_Type"
"28110430602","281104306","2811043",1932,1,2,"2","1",NA,0,79,1,"2"
"28110430701","281104307","2811043",1949,11,1,"2","1",NA,0,62,4,"2"
"28110430702","281104307","2811043",1950,1,1,"2","1",NA,0,61,3,"2"
"28110430901","281104309","2811043",1947,1,2,"2","1",NA,1,64,4,"2"
"28110430902","281104309","2811043",1951,9,2,"2","1",NA,0,60,4,"2"
"28110431001","281104310","2811043",1944,4,1,"2","1",NA,0,67,4,"2"
"28110431002","281104310","2811043",1948,5,1,"2","1",NA,0,63,4,"2"
"28110431201","281104312","2811043",1950,5,2,"2","2",NA,0,61,3,"2"
"28110431401","281104314","2811043",1947,9,2,"2","1",NA,0,64,3,"2"
"28110431402","281104314","2811043",1947,2,2,"2","1",NA,1,64,4,"2"
"28110431901","281104319","2811043",1935,1,2,"2","1",NA,0,76,3,"2"
"28110431902","281104319","2811043",1947,11,2,"2","1",NA,0,64,3,"2"
"28110432201","281104322","2811043",1944,10,2,"2","1",NA,0,67,4,"2"
"28110432202","281104322","2811043",1946,6,2,"2","1",NA,0,65,3,"2"
"28110432301","281104323","2811043",1950,5,1,"2","1",NA,0,61,3,"2"
"28110432302","281104323","2811043",1948,9,1,"2","1",NA,1,63,4,"2"
"28110432401","281104324","2811043",1938,5,1,"2","1",NA,0,73,4,"2"
"28110432402","281104324","2811043",1938,12,1,"2","1",NA,0,73,4,"2"
"28111610101","281116101","2811161",1941,0,NA,"1","5",1,0,70,1,"1"
"28111610301","281116103","2811161",1943,3,1,"1","1",NA,0,68,2,"1"
"28111610302","281116103","2811161",1943,3,1,"1","1",NA,0,68,1,"1"
"28111611401","281116114","2811161",1939,3,1,"1","1",NA,0,72,1,"1"
"28111611402","281116114","2811161",1942,3,1,"1","1",NA,0,69,1,"1"
"28111611501","281116115","2811161",1939,10,1,"1","1",NA,0,72,1,"1"
"28111611502","281116115","2811161",1943,2,1,"1","1",NA,1,68,1,"1"
"28111611601","281116116","2811161",1942,4,2,"1","1",NA,0,69,2,"1"
"28111611602","281116116","2811161",1944,1,NA,"1","1",NA,0,67,2,"1"
"28111611801","281116118","2811161",1942,9,2,"1","1",NA,0,69,1,"1"
"28111611802","281116118","2811161",1938,2,1,"1","1",NA,0,73,1,"1"
"28111612101","281116121","2811161",1942,1,1,"1","4",1,0,69,1,"1"
"28111620301","281116203","2811162",1947,9,2,"1","1",NA,0,64,1,"1"
"28111620302","281116203","2811162",1949,8,2,"1","1",NA,0,62,1,"1"
"28111620701","281116207","2811162",1941,12,1,"1","5",1,0,70,1,"1"
"28111620901","281116209","2811162",1944,10,2,"1","1",NA,0,67,2,"1"
"28111620902","281116209","2811162",1945,4,2,"1","1",NA,0,66,1,"1"
"28111621501","281116215","2811162",1946,12,1,"1","1",NA,0,65,2,"1"
"28111621602","281116216","2811162",1948,11,2,"1","1",NA,0,63,1,"1"
"28111621701","281116217","2811162",1927,11,2,"1","5",1,0,84,1,"1"
"28111621801","281116218","2811162",1948,7,2,"1","5",2,0,63,1,"1"
"28111622201","281116222","2811162",1949,11,2,"1","1",NA,0,62,2,"1"
"28111622202","281116222","2811162",1949,11,1,"1","1",NA,0,62,1,"1"
"28111630201","281116302","2811163",1947,5,1,"2","4",1,0,64,2,"2"
"28111630401","281116304","2811163",1938,11,2,"2","1",NA,0,73,4,"2"
"28111630402","281116304","2811163",1943,11,1,"2","1",NA,1,68,2,"2"
"28111630501","281116305","2811163",1929,8,2,"2","5",1,1,82,1,"2"
"28111630601","281116306","2811163",1931,12,1,"2","5",NA,1,80,1,"2"
"28111630701","281116307","2811163",1943,10,1,"1","5",4,0,68,3,"2"
"28111631101","281116311","2811163",1950,12,NA,"2","1",NA,0,61,3,"2"
"28111631102","281116311","2811163",1951,4,2,"2","1",NA,0,60,3,"2"
"28111631201","281116312","2811163",1939,11,2,"2","1",NA,1,72,1,"2"
"28111631202","281116312","2811163",1936,7,2,"2","1",NA,0,75,3,"2"
"28111631301","281116313","2811163",1941,9,1,"2","1",NA,0,70,2,"2"
"28111631302","281116313","2811163",1945,10,2,"2","1",NA,0,66,NA,"2"
"28550210102","285502101","2855021",1950,9,2,"1","1",NA,0,61,1,"1"
"28550210201","285502102","2855021",1936,3,2,"1","1",NA,0,75,1,"1"
"28550210202","285502102","2855021",1943,6,2,"1","1",NA,0,68,1,"1"
"28550210501","285502105","2855021",1949,11,2,"1","1",NA,0,62,1,"1"
"28550210502","285502105","2855021",1949,11,2,"1","1",NA,0,62,1,"1"
"28550211001","285502110","2855021",1941,4,2,"1","1",NA,0,70,1,"1"
"28550211002","285502110","2855021",1940,2,2,"1","1",NA,0,71,1,"1"
"28550211501","285502115","2855021",1946,3,2,"1","1",NA,0,65,1,"1"
"28550211502","285502115","2855021",1947,1,2,"1","1",NA,0,64,1,"1"
"28550211601","285502116","2855021",1946,3,2,"1","1",NA,0,65,2,"1"
"28550211602","285502116","2855021",1949,5,2,"1","1",NA,0,62,1,"1"
"28550211801","285502118","2855021",1951,8,2,"1","1",NA,0,60,1,"1"
"28550211901","285502119","2855021",1934,3,2,"1","1",NA,0,77,1,"1"
"28550211902","285502119","2855021",1937,12,2,"1","1",NA,0,74,1,"1"
"28550212301","285502123","2855021",1942,12,2,"1","1",NA,0,69,1,"1"
"28550212302","285502123","2855021",1937,11,2,"1","1",NA,0,74,1,"1"
"28550212401","285502124","2855021",1949,4,2,"1","1",NA,0,62,1,"1"
"28550212402","285502124","2855021",1951,1,2,"1","1",NA,0,60,1,"1"
"28550212501","285502125","2855021",1951,10,2,"1","1",NA,0,60,1,"1"
"28550212601","285502126","2855021",1949,8,2,"1","1",NA,0,62,1,"1"
"28550212602","285502126","2855021",1951,3,2,"1","1",NA,0,60,1,"1"
"28550213101","285502131","2855021",1943,4,2,"1","5",2,0,68,1,"1"
"28550220601","285502206","2855022",1941,3,2,"1","1",NA,0,70,1,"1"
"28550220602","285502206","2855022",1943,9,2,"1","1",NA,0,68,1,"1"
"28550220701","285502207","2855022",1942,9,2,"1","1",NA,0,69,1,"1"
"28550220702","285502207","2855022",1947,1,2,"1","1",NA,0,64,1,"1"
"28550220901","285502209","2855022",1949,3,2,"1","1",NA,0,62,2,"1"
"28550220902","285502209","2855022",1949,11,2,"1","1",NA,0,62,1,"1"
"28550221202","285502212","2855022",1943,8,2,"1","1",NA,0,68,1,"1"
"28550221601","285502216","2855022",1947,12,2,"1","1",NA,0,64,1,"1"
"28550221602","285502216","2855022",1947,12,2,"1","1",NA,0,64,1,"1"
"28550221701","285502217","2855022",1939,9,2,"1","1",NA,0,72,1,"1"
"28550221702","285502217","2855022",1939,11,2,"1","1",NA,0,72,1,"1"
"28550221901","285502219","2855022",1938,10,2,"1","5",1,0,73,1,"1"
"28550222101","285502221","2855022",1949,10,2,"1","5",1,0,62,1,"1"
"28550230101","285502301","2855023",1949,5,2,"1","1",NA,0,62,2,"2"
"28550230102","285502301","2855023",1950,9,2,"1","1",NA,0,61,1,"2"
"28550230301","285502303","2855023",1945,9,2,"2","1",NA,0,66,3,"2"
"28550230501","285502305","2855023",1928,7,2,"1","1",NA,0,83,2,"2"
"28550230502","285502305","2855023",1920,2,2,"1","1",NA,0,91,1,"2"
"28550230601","285502306","2855023",1950,4,2,"2","1",NA,0,61,1,"2"
"28550230602","285502306","2855023",1949,8,2,"2","1",NA,0,62,1,"2"
"28550230801","285502308","2855023",1946,1,2,"1","5",1,0,65,2,"2"
"28550230901","285502309","2855023",1949,8,2,"1","1",NA,0,62,1,"2"
"28550230902","285502309","2855023",1949,10,2,"1","1",NA,0,62,1,"2"
"28550231001","285502310","2855023",1927,11,2,"1","1",NA,0,84,1,"2"
"28550231002","285502310","2855023",1918,9,2,"2","1",NA,0,93,4,"2"
"28825110101","288251101","2882511",1943,1,1,"3","5",NA,0,68,1,"2"
"28825110201","288251102","2882511",1950,9,2,"2","1",NA,0,61,3,"2"
"28825110501","288251105","2882511",1940,2,1,"3","1",NA,0,71,4,"2"
"28825110502","288251105","2882511",1941,10,1,"3","1",NA,0,70,1,"2"
"28825110701","288251107","2882511",1928,12,1,"2","5",4,1,83,3,"2"
"28825110801","288251108","2882511",1945,3,2,"2","5",7,0,66,2,"2"
"28825111001","288251110","2882511",1929,2,2,"3","1",NA,0,82,1,"2"
"28825111002","288251110","2882511",1924,5,2,"3","1",NA,0,87,4,"2"
"28825111101","288251111","2882511",1950,3,2,"3","1",NA,0,61,3,"2"
"28825111102","288251111","2882511",1938,7,2,"3","1",NA,0,73,2,"2"
"28825111201","288251112","2882511",1932,3,2,"2","1",NA,0,79,4,"2"
"28825120201","288251202","2882512",1947,8,2,"1","5",1,0,64,1,"1"
"28825120401","288251204","2882512",1933,8,2,"1","5",1,0,78,1,"1"
"28825120502","288251205","2882512",1947,3,2,"1","1",NA,0,64,1,"1"
"28825120601","288251206","2882512",1947,12,2,"1","1",NA,0,64,3,"1"
"28825120602","288251206","2882512",1948,12,2,"1","1",NA,0,63,1,"1"
"28825120801","288251208","2882512",1950,4,2,"1","1",NA,0,61,1,"1"
"28825120901","288251209","2882512",1934,12,1,"1","5",1,0,77,1,"1"
"28825121001","288251210","2882512",1950,4,2,"1","2",NA,0,61,2,"1"
"28825121201","288251212","2882512",1930,4,2,"1","5",2,0,81,1,"1"
"28825121401","288251214","2882512",1939,11,2,"1","5",1,0,72,1,"1"
"28825121501","288251215","2882512",1944,6,2,"1","1",NA,0,67,1,"2"
"28825121502","288251215","2882512",1928,1,2,"1","1",NA,0,83,1,"2"
"28825121701","288251217","2882512",1946,8,2,"1","6",NA,0,65,1,"1"
"28825121801","288251218","2882512",1929,4,2,"2","5",1,0,82,4,"1"
"28825121902","288251219","2882512",1949,8,2,"1","2",NA,0,62,1,"1"
"28825122001","288251220","2882512",1944,2,2,"1","5",2,0,67,1,"1"
"28825122201","288251222","2882512",1949,4,2,"1","6",NA,0,62,1,"1"
"28825122701","288251227","2882512",1944,5,2,"1","1",NA,0,67,1,"1"
"28825122702","288251227","2882512",1943,8,2,"1","1",NA,0,68,1,"1"
"28825122802","288251228","2882512",1942,2,2,"1","1",NA,0,69,2,"1"
"28825130401","288251304","2882513",1943,9,2,"1","5",1,0,68,1,"1"
"28825130601","288251306","2882513",1940,1,2,"1","1",NA,0,71,1,"1"
"28825130602","288251306","2882513",1949,8,2,"1","1",NA,0,62,1,"1"
"28825130701","288251307","2882513",1942,4,2,"1","5",1,0,69,1,"1"
"28825130801","288251308","2882513",1941,12,2,"1","1",NA,0,70,1,"1"
"28825130802","288251308","2882513",1947,2,2,"1","1",NA,0,64,1,"1"
"28825130901","288251309","2882513",1950,1,2,"1","1",NA,0,61,1,"1"
"28825130902","288251309","2882513",1946,12,2,"1","1",NA,0,65,1,"1"
"28825131001","288251310","2882513",1949,4,2,"1","5",1,0,62,1,"1"
"28825131201","288251312","2882513",1943,12,1,"1","1",NA,0,68,1,"1"
"28825131202","288251312","2882513",1941,5,2,"1","1",NA,0,70,2,"1"
"28825131301","288251313","2882513",1949,10,2,"1","5",4,0,62,1,"1"
"28825131401","288251314","2882513",1941,1,2,"1","5",1,0,70,1,"1"
"28825131501","288251315","2882513",1950,8,2,"1","1",NA,0,61,1,"1"
"28825131502","288251315","2882513",1951,6,2,"1","1",NA,0,60,1,"1"
"28825131601","288251316","2882513",1950,12,2,"1","1",NA,0,61,1,"1"
"28825131602","288251316","2882513",1948,7,2,"1","1",NA,0,63,2,"1"
"28825131701","288251317","2882513",1950,12,2,"1","1",NA,0,61,4,"1"
"28825131901","288251319","2882513",1944,1,2,"1","1",NA,0,67,1,"1"
"28825131902","288251319","2882513",1942,1,2,"1","1",NA,0,69,1,"1"
"28825132001","288251320","2882513",1945,6,2,"1","5",1,0,66,1,"1"
"28825132501","288251325","2882513",1946,7,2,"1","1",NA,0,65,1,"1"
"28825132502","288251325","2882513",1944,11,2,"1","1",NA,0,67,1,"1"
"28825132601","288251326","2882513",1949,5,2,"1","5",1,0,62,1,"1"
"28825132801","288251328","2882513",1949,9,2,"1","1",NA,0,62,1,"1"
"28825132802","288251328","2882513",1940,3,2,"1","1",NA,0,71,1,"1"
"29167610102","291676101","2916761",1949,5,2,"1","1",NA,0,62,1,"1"
"29167610201","291676102","2916761",1936,7,2,"1","1",NA,0,75,1,"1"
"29167610202","291676102","2916761",1934,6,2,"1","1",NA,0,77,1,"1"
"29167610601","291676106","2916761",1932,4,2,"1","5",1,0,79,1,"1"
"29167611102","291676111","2916761",1951,12,2,"1","1",NA,0,60,1,"1"
"29167611302","291676113","2916761",1951,1,2,"1","2",NA,0,60,1,"1"
"29167611701","291676117","2916761",1947,12,2,"1","1",NA,0,64,1,"1"
"29167611702","291676117","2916761",1946,11,2,"1","1",NA,1,65,1,"1"
"29167611801","291676118","2916761",1939,11,2,"1","5",4,0,72,1,"1"
"29167612001","291676120","2916761",1936,4,2,"1","6",NA,0,75,1,"1"
"29167612101","291676121","2916761",1934,6,2,"2","1",NA,0,77,4,"1"
"29167612102","291676121","2916761",1934,6,2,"1","1",NA,0,77,1,"1"
"29167612201","291676122","2916761",1931,2,2,"1","5",1,0,80,1,"1"
"29167612301","291676123","2916761",1944,5,2,"1","1",NA,0,67,1,"1"
"29167612302","291676123","2916761",1942,4,2,"1","1",NA,0,69,2,"1"
"29167612401","291676124","2916761",1928,7,2,"1","1",NA,0,83,2,"1"
"29167612402","291676124","2916761",1932,8,2,"1","1",NA,0,79,4,"1"
"29167612501","291676125","2916761",1945,7,2,"1","1",NA,0,66,1,"1"
"29167612502","291676125","2916761",1949,9,2,"1","1",NA,0,62,2,"1"
"29167612601","291676126","2916761",1933,8,2,"1","5",1,1,78,1,"1"
"29167612701","291676127","2916761",1932,10,2,"1","5",2,0,79,1,"1"
"29167620201","291676202","2916762",1942,5,2,"1","1",NA,0,69,3,"1"
"29167620202","291676202","2916762",1947,6,2,"1","1",NA,0,64,1,"1"
"29167620601","291676206","2916762",1943,9,2,"1","6",NA,0,68,2,"1"
"29167620701","291676207","2916762",1950,1,2,"1","1",NA,0,61,1,"1"
"29167620702","291676207","2916762",1947,9,2,"1","1",NA,0,64,1,"1"
"29167621001","291676210","2916762",1949,11,2,"1","1",NA,0,62,1,"1"
"29167621002","291676210","2916762",1948,2,2,"1","1",NA,0,63,4,"1"
"29167621201","291676212","2916762",1939,10,2,"1","1",NA,0,72,1,"1"
"29167621202","291676212","2916762",1938,10,2,"2","1",NA,0,73,2,"1"
"29167621302","291676213","2916762",1950,11,2,"1","1",NA,0,61,2,"1"
"29167621401","291676214","2916762",1945,10,2,"1","1",NA,0,66,2,"1"
"29167621402","291676214","2916762",1947,5,2,"1","1",NA,0,64,1,"1"
"29167621701","291676217","2916762",1944,8,2,"1","1",NA,0,67,1,"1"
"29167621702","291676217","2916762",1947,12,2,"1","1",NA,0,64,2,"1"
"29167621901","291676219","2916762",1945,11,2,"1","5",2,0,66,1,"1"
"29167622101","291676221","2916762",1940,11,2,"1","1",NA,0,71,1,"1"
"29167622102","291676221","2916762",1935,12,2,"1","1",NA,0,76,1,"1"
"29167622301","291676223","2916762",1949,5,2,"1","4",1,0,62,1,"1"
"29167622601","291676226","2916762",1929,4,2,"2","5",1,0,82,1,"1"
"29167623001","291676230","2916762",1951,7,2,"1","1",NA,0,60,1,"1"
"29167623002","291676230","2916762",1946,2,2,"1","1",NA,0,65,2,"1"
"29167630101","291676301","2916763",1947,1,2,"1","1",NA,0,64,1,"1"
"29167630102","291676301","2916763",1945,4,2,"2","1",NA,0,66,2,"1"
"29167630401","291676304","2916763",1949,3,2,"1","1",NA,0,62,2,"1"
"29167630402","291676304","2916763",1949,7,2,"1","1",NA,0,62,1,"1"
"29167630501","291676305","2916763",1943,4,2,"1","1",NA,0,68,2,"1"
"29167630502","291676305","2916763",1943,10,2,"1","1",NA,0,68,1,"1"
"29167630701","291676307","2916763",1950,2,2,"1","4",1,0,61,2,"1"
"29167630801","291676308","2916763",1937,1,2,"1","5",4,0,74,2,"1"
"29167631201","291676312","2916763",1932,3,2,"1","1",NA,1,79,1,"1"
"29167631202","291676312","2916763",1932,2,2,"1","1",NA,0,79,1,"1"
"29167631401","291676314","2916763",1933,2,2,"1","4",1,0,78,1,"1"
"29167631602","291676316","2916763",1951,5,2,"1","1",NA,0,60,1,"1"
"29167632001","291676320","2916763",1946,8,2,"1","1",NA,0,65,2,"1"
"29167632002","291676320","2916763",1946,9,2,"1","1",NA,0,65,1,"1"
"29167632301","291676323","2916763",1934,5,2,"1","5",6,0,77,3,"1"
"29167632401","291676324","2916763",1947,10,2,"1","1",NA,0,64,1,"1"
"29167632402","291676324","2916763",1947,1,2,"1","1",NA,0,64,1,"1"
"29245810101","292458101","2924581",1950,1,2,"1","1",NA,0,61,1,"2"
"29245810102","292458101","2924581",1950,2,1,"1","1",NA,0,61,2,"2"
"29245810202","292458102","2924581",1951,6,1,"1","1",NA,0,60,1,"2"
"29245810301","292458103","2924581",1933,6,1,"2","1",NA,0,78,4,"2"
"29245810302","292458103","2924581",1937,5,1,"2","1",NA,0,74,1,"2"
"29245810401","292458104","2924581",1948,5,2,"1","5",4,0,63,1,"2"
"29245810501","292458105","2924581",1921,12,2,"1","5",1,0,90,2,"2"
"29245811101","292458111","2924581",1947,3,2,"1","5",5,0,64,2,"2"
"29245811201","292458112","2924581",1949,1,1,"1","5",5,0,62,2,"2"
"29245811401","292458114","2924581",1939,3,2,"1","5",2,0,72,1,"2"
"29245811501","292458115","2924581",1944,9,1,"1","5",4,0,67,2,"2"
"29245820101","292458201","2924582",1950,6,2,"1","1",NA,0,61,1,"1"
"29245820102","292458201","2924582",1946,5,2,"1","1",NA,0,65,2,"1"
"29245820401","292458204","2924582",1940,5,1,"1","1",NA,0,71,4,"1"
"29245820402","292458204","2924582",1943,6,2,"1","1",NA,0,68,2,"1"
"29245820501","292458205","2924582",1941,12,2,"1","1",NA,0,70,1,"2"
"29245820502","292458205","2924582",1943,3,2,"1","1",NA,0,68,2,"2"
"29245820602","292458206","2924582",1937,3,2,"1","1",NA,0,74,1,"2"
"29245820702","292458207","2924582",1950,2,2,"1","1",NA,0,61,2,"1"
"29245820801","292458208","2924582",1947,7,2,"1","1",NA,0,64,1,"2"
"29245820802","292458208","2924582",1946,2,2,"1","1",NA,0,65,2,"2"
"29245821001","292458210","2924582",1939,4,2,"1","1",NA,0,72,2,"1"
"29245821002","292458210","2924582",1929,11,2,"1","1",NA,0,82,1,"1"
"29245821201","292458212","2924582",1928,2,1,"1","5",1,0,83,2,"2"
"29245821701","292458217","2924582",1935,11,2,"1","1",NA,0,76,1,"2"
"29245821702","292458217","2924582",1932,7,1,"1","1",NA,0,79,1,"2"
"29245821801","292458218","2924582",1948,1,2,"1","1",NA,0,63,1,"2"
"29245821901","292458219","2924582",1950,6,2,"1","1",NA,0,61,3,"2"
"29402810401","294028104","2940281",1935,1,2,"1","5",3,0,76,1,"2"
"29402810601","294028106","2940281",1945,7,1,"1","1",NA,0,66,1,"2"
"29402810602","294028106","2940281",1944,12,2,"1","1",NA,0,67,1,"2"
"29402811001","294028110","2940281",1937,9,2,"1","1",NA,0,74,2,"1"
"29402811002","294028110","2940281",1935,11,2,"1","1",NA,0,76,1,"1"
"29402811201","294028112","2940281",1929,1,2,"1","5",3,0,82,1,"1"
"29402811501","294028115","2940281",1941,12,1,"1","1",NA,0,70,1,"2"
"29402811502","294028115","2940281",1943,4,1,"1","1",NA,0,68,1,"2"
"29402811601","294028116","2940281",1945,4,1,"1","1",NA,0,66,1,"2"
"29402811602","294028116","2940281",1944,9,1,"1","1",NA,0,67,1,"2"
"29402811802","294028118","2940281",1951,4,1,"1","1",NA,0,60,3,"1"
"29402820101","294028201","2940282",1940,11,2,"2","1",NA,0,71,1,"2"
"29402820102","294028201","2940282",1939,1,2,"2","1",NA,0,72,2,"2"
"29402820201","294028202","2940282",1935,5,2,"2","1",NA,0,76,4,"2"
"29402820202","294028202","2940282",1942,7,1,"2","1",NA,0,69,4,"2"
"29402820501","294028205","2940282",1942,4,2,"2","1",NA,0,69,3,"2"
"29402820701","294028207","2940282",1939,10,2,"2","5",9,0,72,3,"2"
"29402820901","294028209","2940282",1948,3,2,"2","1",NA,0,63,3,"2"
"29402820902","294028209","2940282",1946,1,1,"2","1",NA,1,65,4,"2"
"29402821301","294028213","2940282",1939,10,2,"2","1",NA,0,72,2,"2"
"29402821302","294028213","2940282",1930,10,1,"2","1",NA,1,81,1,"2"
"29402821401","294028214","2940282",1949,7,1,"2","1",NA,0,62,4,"2"
"29402821402","294028214","2940282",1950,5,1,"2","1",NA,1,61,4,"2"
"29402821601","294028216","2940282",1938,5,2,"2","5",5,1,73,1,"2"
"29402821702","294028217","2940282",1944,1,1,"2","1",NA,0,67,4,"2"
"29402821801","294028218","2940282",1930,5,1,"2","1",NA,0,81,3,"2"
"29402821802","294028218","2940282",1927,12,1,"2","1",NA,0,84,4,"2"
"29402821901","294028219","2940282",1946,3,1,"2","1",NA,0,65,2,"2"
"29402821902","294028219","2940282",1946,8,1,"2","1",NA,1,65,4,"2"
"29402830201","294028302","2940283",1934,4,1,"2","1",NA,0,77,4,"2"
"29402830202","294028302","2940283",1934,8,1,"2","1",NA,1,77,4,"2"
"29402830401","294028304","2940283",1928,12,1,"2","1",NA,0,83,4,"2"
"29402830402","294028304","2940283",1936,2,1,"2","1",NA,0,75,4,"2"
"29402830501","294028305","2940283",1935,4,2,"2","5",6,0,76,1,"2"
"29402830601","294028306","2940283",1951,9,2,"2","1",NA,0,60,3,"2"
"29402830602","294028306","2940283",1948,8,2,"2","1",NA,0,63,2,"2"
"29402830901","294028309","2940283",1931,11,2,"2","1",NA,1,80,3,"2"
"29402830902","294028309","2940283",1924,11,2,"2","1",NA,0,87,4,"2"
"29402831001","294028310","2940283",1937,6,1,"2","5",9,0,74,4,"2"
"29402831301","294028313","2940283",1937,7,1,"2","5",7,0,74,4,"2"
"29402831401","294028314","2940283",1945,4,1,"2","1",NA,0,66,4,"2"
"29402831402","294028314","2940283",1945,6,1,"2","1",NA,0,66,4,"2"
"29402831501","294028315","2940283",1946,5,1,"2","1",NA,0,65,4,"2"
"29402831601","294028316","2940283",1950,12,1,"2","1",NA,0,61,2,"2"
"29402831801","294028318","2940283",1928,11,1,"2","1",NA,0,83,4,"2"
"29402831802","294028318","2940283",1927,9,2,"2","1",NA,0,84,1,"2"
"29402831901","294028319","2940283",1936,7,1,"2","5",4,0,75,1,"2"
"29402832001","294028320","2940283",1950,7,1,"2","1",NA,0,61,3,"2"
"29402832002","294028320","2940283",1950,8,1,"2","1",NA,0,61,3,"2"
"29402832101","294028321","2940283",1932,7,1,"2","5",7,0,79,2,"2"
"29402832201","294028322","2940283",1936,9,1,"2","1",NA,1,75,1,"2"
"29402832202","294028322","2940283",1938,5,1,"2","1",NA,0,73,2,"2"
"29409910301","294099103","2940991",1935,5,1,"1","1",NA,0,76,1,"1"
"29409910302","294099103","2940991",1937,8,1,"2","1",NA,0,74,4,"1"
"29409910401","294099104","2940991",1949,4,2,"2","1",NA,0,62,1,"1"
"29409910402","294099104","2940991",1947,9,1,"2","1",NA,1,64,4,"1"
"29409910702","294099107","2940991",1948,1,1,"1","1",NA,0,63,3,"1"
"29409911101","294099111","2940991",1947,3,1,"1","1",NA,0,64,1,"1"
"29409911102","294099111","2940991",1951,4,1,"1","1",NA,0,60,1,"1"
"29409911201","294099112","2940991",1941,3,2,"1","1",NA,0,70,2,"1"
"29409911202","294099112","2940991",1940,9,2,"1","1",NA,0,71,1,"1"
"29409911401","294099114","2940991",1945,10,2,"1","1",NA,0,66,4,"1"
"29409911402","294099114","2940991",1947,7,2,"1","1",NA,0,64,1,"1"
"29409911502","294099115","2940991",1949,4,2,"1","2",NA,0,62,1,"1"
"29409912301","294099123","2940991",1940,1,2,"1","5",1,1,71,1,"1"
"29409920101","294099201","2940992",1933,3,2,"1","5",1,0,78,3,"1"
"29409920301","294099203","2940992",1938,5,2,"1","1",NA,0,73,1,"1"
"29409920302","294099203","2940992",1940,1,2,"1","1",NA,0,71,1,"1"
"29409920401","294099204","2940992",1950,10,1,"1","1",NA,0,61,2,"1"
"29409921001","294099210","2940992",1945,6,2,"2","5",1,0,66,3,"1"
"29409921302","294099213","2940992",1951,12,1,"1","1",NA,0,60,1,"1"
"29409921601","294099216","2940992",1948,12,2,"1","1",NA,0,63,1,"1"
"29409921602","294099216","2940992",1949,2,2,"1","1",NA,0,62,2,"1"
"29409921901","294099219","2940992",1945,8,2,"2","1",NA,0,66,2,"1"
"29409921902","294099219","2940992",1942,2,1,"2","1",NA,0,69,2,"1"
"29409922001","294099220","2940992",1951,2,2,"1","1",NA,0,60,1,"1"
"29409922002","294099220","2940992",1948,12,1,"1","1",NA,0,63,3,"1"
"29409922101","294099221","2940992",1941,10,1,"1","5",5,0,70,1,"1"
"29409930101","294099301","2940993",1929,9,2,"1","5",1,0,82,1,"1"
"29409930901","294099309","2940993",1949,10,1,"1","6",NA,0,62,2,"1"
"29409931601","294099316","2940993",1951,10,1,"1","1",NA,0,60,2,"1"
"29409931602","294099316","2940993",1944,11,1,"1","2",NA,0,67,4,"1"
"29409931702","294099317","2940993",1948,9,1,"1","1",NA,0,63,1,"1"
"29409931801","294099318","2940993",1946,2,1,"2","1",NA,1,65,3,"1"
"29409931802","294099318","2940993",1948,8,2,"2","1",NA,0,63,3,"1"
"29409931901","294099319","2940993",1945,8,1,"1","1",NA,0,66,2,"1"
"29409932101","294099321","2940993",1948,6,2,"1","1",NA,0,63,2,"1"
"29409932102","294099321","2940993",1950,4,2,"1","1",NA,0,61,1,"1"
"29533110101","295331101","2953311",1929,1,2,"1","5",1,0,82,1,"1"
"29533110201","295331102","2953311",1947,9,2,"1","1",NA,0,64,1,"1"
"29533110202","295331102","2953311",1944,10,2,"1","1",NA,0,67,2,"1"
"29533110301","295331103","2953311",1947,3,1,"1","1",NA,0,64,1,"1"
"29533110302","295331103","2953311",1948,5,1,"1","1",NA,0,63,1,"1"
"29533110601","295331106","2953311",1933,1,1,"1","5",1,0,78,1,"1"
"29533110901","295331109","2953311",1941,1,2,"1","1",NA,0,70,1,"1"
"29533110902","295331109","2953311",1941,3,2,"1","1",NA,0,70,1,"1"
"29533111001","295331110","2953311",1945,6,2,"1","1",NA,0,66,1,"1"
"29533111002","295331110","2953311",1939,4,2,"1","1",NA,0,72,1,"1"
"29533111101","295331111","2953311",1936,10,2,"1","2",NA,0,75,2,"1"
"29533111401","295331114","2953311",1947,1,1,"1","5",1,0,64,1,"1"
"29533111602","295331116","2953311",1950,1,1,"1","1",NA,0,61,1,"1"
"29533111701","295331117","2953311",1941,6,2,"1","1",NA,0,70,1,"1"
"29533111702","295331117","2953311",1937,9,2,"1","1",NA,0,74,1,"1"
"29533111801","295331118","2953311",1944,8,1,"1","5",1,0,67,3,"1"
"29533111901","295331119","2953311",1947,3,1,"1","2",NA,0,64,1,"1"
"29533111902","295331119","2953311",1944,5,1,"1","2",NA,0,67,2,"1"
"29533112001","295331120","2953311",1944,9,2,"1","1",NA,0,67,1,"1"
"29533112002","295331120","2953311",1936,3,2,"1","1",NA,0,75,2,"1"
"29533112101","295331121","2953311",1945,2,1,"1","1",NA,0,66,1,"1"
"29533112102","295331121","2953311",1946,8,1,"1","1",NA,0,65,1,"1"
"29533112201","295331122","2953311",1929,5,2,"1","1",NA,0,82,1,"1"
"29533112202","295331122","2953311",1942,1,2,"1","1",NA,0,69,1,"1"
"29533112301","295331123","2953311",1946,3,2,"1","1",NA,0,65,1,"1"
"29533112302","295331123","2953311",1941,11,2,"1","1",NA,0,70,2,"1"
